Date,Realized Variance (1-min)
2011-04-08,10.264511948244603
2011-04-11,12.093140209194507
2011-04-12,12.952163251664
2011-04-13,12.754954423750911
2011-04-14,13.060779752886583
2011-04-15,11.357317790077628
2011-04-18,17.52141839543451
2011-04-19,12.082782448470478
2011-04-20,12.01609754651629
2011-04-21,9.395025327440166
2011-04-25,8.146825798069989
2011-04-26,9.601233174641205
2011-04-27,10.15116208053311
2011-04-28,10.0841225494182
2011-04-29,7.79419993421979
2011-05-02,9.938633781220357
2011-05-03,11.96657480290479
2011-05-04,14.328547843754738
2011-05-05,18.114010164540378
2011-05-06,18.269405152801475
2011-05-09,14.113963856820103
2011-05-10,11.180052594588204
2011-05-11,14.176547721271957
2011-05-12,15.728635285651366
2011-05-13,15.03741449458067
2011-05-16,15.557642670725262
2011-05-17,16.566207859262065
2011-05-18,12.176819375930586
2011-05-19,13.158101581417622
2011-05-20,11.729656633419214
2011-05-23,15.123134356149956
2011-05-24,14.265250995455306
2011-05-25,14.01321738942036
2011-05-26,14.022912822445392
2011-05-27,10.486118597413876
2011-05-30,6.384181507340841
2011-05-31,11.340593818490813
2011-06-01,15.107658230610681
2011-06-02,17.175640036403635
2011-06-03,16.86265881775453
2011-06-06,14.779460195592698
2011-06-07,13.145980277348047
2011-06-08,16.104877003135215
2011-06-09,15.30895040095139
2011-06-10,16.212759700248725
2011-06-13,15.692496866202102
2011-06-14,12.585336681790778
2011-06-15,18.307679928950026
2011-06-16,19.192578035340738
2011-06-17,16.285462959339498
2011-06-20,14.686244890584184
2011-06-21,13.11656372501851
2011-06-22,14.981276648351146
2011-06-23,21.52030548038053
2011-06-24,18.123339970816442
2011-06-27,14.837702080224899
2011-06-28,14.374131221025124
2011-06-29,17.216208878075893
2011-06-30,12.148317147870802
2011-07-01,11.645075957692786
2011-07-04,8.31897533782279
2011-07-05,12.372449627732133
2011-07-06,13.566085497947267
2011-07-07,12.418097705012851
2011-07-08,18.482710723487887
2011-07-11,15.81195936594847
2011-07-12,22.446637334758364
2011-07-13,19.750292205172414
2011-07-14,20.301505691653162
2011-07-15,17.01714437235701
2011-07-18,16.937620986798326
2011-07-19,15.986476308410433
2011-07-20,15.020672130434095
2011-07-21,18.67466621944628
2011-07-22,11.782624564118741
2011-07-25,14.855236072500105
2011-07-26,13.945694015463506
2011-07-27,16.416554725103726
2011-07-28,21.398380617480502
2011-07-29,22.313925081309346
2011-08-01,23.82828075249881
2011-08-02,22.38601056371849
2011-08-03,27.938958664485348
2011-08-04,37.234251920144565
2011-08-05,60.58335614278045
2011-08-08,61.191211396497636
2011-08-09,78.28876192742149
2011-08-10,59.606314582610395
2011-08-11,55.48014410002365
2011-08-12,37.45255272876561
2011-08-15,23.28246578205548
2011-08-16,30.811362822439868
2011-08-17,24.99964429150694
2011-08-18,39.607009261070125
2011-08-19,39.510203685588976
2011-08-22,35.08965477209328
2011-08-23,33.39892416452596
2011-08-24,31.499282974598273
2011-08-25,34.70971375745678
2011-08-26,35.70993243892226
2011-08-29,18.34761494082716
2011-08-30,24.15721247886493
2011-08-31,22.07111563415323
2011-09-01,29.4494030614875
2011-09-02,28.581209553357834
2011-09-05,20.58607595779415
2011-09-06,30.937837185668286
2011-09-07,22.60738027806513
2011-09-08,28.539345869324094
2011-09-09,31.877922189531883
2011-09-12,34.30193721154692
2011-09-13,34.89994112673175
2011-09-14,31.299584773632134
2011-09-15,29.506046235394557
2011-09-16,23.18901208878953
2011-09-19,26.090834046978884
2011-09-20,26.086770529128927
2011-09-21,32.8531116729935
2011-09-22,44.140550429535324
2011-09-23,39.2302461832523
2011-09-26,39.05047467673886
2011-09-27,27.852451090964834
2011-09-28,31.68113212505373
2011-09-29,35.415616447490684
2011-09-30,32.94124929724987
2011-10-03,39.813138018633225
2011-10-04,46.590660899689986
2011-10-05,33.563548679303416
2011-10-06,33.549221573748184
2011-10-07,34.43230261204569
2011-10-10,21.750355074920346
2011-10-11,23.31694594761925
2011-10-12,22.0158431996089
2011-10-13,25.280744550591592
2011-10-14,19.353205824936424
2011-10-17,23.05200405389783
2011-10-18,31.883379613070677
2011-10-19,26.058997104847393
2011-10-20,30.963145304901225
2011-10-21,19.03600378419081
2011-10-24,19.407941520905354
2011-10-25,27.207480058226373
2011-10-26,27.72845583813256
2011-10-27,20.331492418844434
2011-10-28,18.357953419908295
2011-10-31,20.716834231799545
2011-11-01,35.4386798246527
2011-11-02,27.19798230696963
2011-11-03,31.845184648273168
2011-11-04,26.26764755889163
2011-11-07,26.392058944511838
2011-11-08,21.225971582774424
2011-11-09,28.984860562615207
2011-11-10,29.583966124861742
2011-11-11,17.984067003132836
2011-11-14,21.19912330505783
2011-11-15,23.347914511717217
2011-11-16,26.37229043700473
2011-11-17,31.783830002867198
2011-11-18,22.986136692292174
2011-11-21,25.18641410881517
2011-11-22,27.988062503606898
2011-11-23,25.358494692714746
2011-11-24,18.787381692237428
2011-11-25,21.55821448294295
2011-11-28,20.455828434025953
2011-11-29,24.521016306726988
2011-11-30,30.237163831884722
2011-12-01,18.956581176878238
2011-12-02,20.47548637414038
2011-12-05,20.49218157544814
2011-12-06,18.93039851087449
2011-12-07,23.60210315494217
2011-12-08,28.923835357073962
2011-12-09,22.471236240779476
2011-12-12,20.790765804663863
2011-12-13,21.324844753239965
2011-12-14,22.564778021532277
2011-12-15,20.26639152590919
2011-12-16,18.05000066311107
2011-12-19,19.201301611318076
2011-12-20,16.38087085067988
2011-12-21,21.10288264851968
2011-12-22,15.78619625541164
2011-12-23,10.451067265398468
2011-12-27,10.231504536089595
2011-12-28,14.433808248945837
2011-12-29,13.819488623277664
2011-12-30,10.818108898906576
2012-01-03,12.603132909380014
2012-01-04,13.377265806839683
2012-01-05,16.942844181359074
2012-01-06,15.140127126702133
2012-01-09,15.096380144603899
2012-01-10,12.644138338442565
2012-01-11,13.20012499565611
2012-01-12,12.821016331232752
2012-01-13,15.23303744431084
2012-01-16,10.239083836470398
2012-01-17,11.723457087647029
2012-01-18,14.819994307683505
2012-01-19,12.013367366734828
2012-01-20,10.45011421335517
2012-01-23,12.951633016869335
2012-01-24,12.905034170919299
2012-01-25,14.783413228523212
2012-01-26,12.816374689998058
2012-01-27,14.386744937000936
2012-01-30,12.952441580614055
2012-01-31,14.517453526499402
2012-02-01,13.668743042759335
2012-02-02,12.021580281506486
2012-02-03,13.522728914012522
2012-02-06,11.417439263768033
2012-02-07,11.476711670216796
2012-02-08,11.099548893249288
2012-02-09,13.355052029567064
2012-02-10,11.569267768750363
2012-02-13,10.76136871886731
2012-02-14,13.584734571747173
2012-02-15,15.092575587583248
2012-02-16,12.554076929764271
2012-02-17,8.593051635690147
2012-02-20,9.501650012357278
2012-02-21,11.409192308287409
2012-02-22,11.50351176571606
2012-02-23,11.52182240170819
2012-02-24,8.296422945882354
2012-02-27,11.115265712756873
2012-02-28,11.885848836971528
2012-02-29,15.46020758591015
2012-03-01,13.27044495898129
2012-03-02,10.12235887200811
2012-03-05,10.941894002069015
2012-03-06,12.74329523100366
2012-03-07,12.918652174692422
2012-03-08,10.959857268989817
2012-03-09,10.794487760022326
2012-03-12,11.332033954675678
2012-03-13,12.009728037281267
2012-03-14,9.83919593043147
2012-03-15,10.25755692530618
2012-03-16,7.703350267018333
2012-03-19,8.925067038315888
2012-03-20,9.851460542911402
2012-03-21,11.177826103467908
2012-03-22,12.091808757415313
2012-03-23,9.906272159758176
2012-03-26,11.118712355035862
2012-03-27,9.606280247866835
2012-03-28,12.985542405162926
2012-03-29,13.457467318994723
2012-03-30,10.275795585665335
2012-04-02,11.055263151773177
2012-04-03,13.569265723662213
2012-04-04,12.969940160935451
2012-04-05,11.824173041859677
2012-04-06,11.869926045769885
2012-04-09,9.165529237383144
2012-04-10,15.604243633626552
2012-04-11,13.130923178943043
2012-04-12,13.595070210417386
2012-04-13,13.460839006632048
2012-04-16,15.632348841491627
2012-04-17,12.285734652870373
2012-04-18,12.857188984660537
2012-04-19,18.73818975232847
2012-04-20,13.407893373640324
2012-04-23,13.830170791317498
2012-04-24,13.859304389413673
2012-04-25,12.364801100516592
2012-04-26,12.571573493425248
2012-04-27,13.206748848538009
2012-04-30,10.429903982510153
2012-05-01,10.88958547084541
2012-05-02,12.052344072996176
2012-05-03,12.549125706650758
2012-05-04,15.390343970981762
2012-05-07,13.459594128018237
2012-05-08,16.404278409372765
2012-05-09,20.52796990606961
2012-05-10,18.87088063645336
2012-05-11,14.360885124904163
2012-05-14,15.105069316051658
2012-05-15,17.07060422307161
2012-05-16,18.52660897062452
2012-05-17,19.704201629773877
2012-05-18,19.522900233530876
2012-05-21,15.738738053781079
2012-05-22,17.58663834377501
2012-05-23,21.057232436784446
2012-05-24,21.441307249820007
2012-05-25,15.004132848429515
2012-05-28,10.746870385309963
2012-05-29,16.40272569228646
2012-05-30,21.3539014349503
2012-05-31,19.007760513920896
2012-06-01,22.335803494102148
2012-06-04,18.725674535562586
2012-06-05,19.019545805051848
2012-06-06,18.030669902713463
2012-06-07,19.65168829676097
2012-06-08,16.393392068624728
2012-06-11,16.92713002278628
2012-06-12,19.03249709914661
2012-06-13,17.420544792315592
2012-06-14,19.827639338944493
2012-06-15,12.220269969643056
2012-06-18,16.20006108544276
2012-06-19,14.017900799183835
2012-06-20,17.853304952243032
2012-06-21,16.62758636169728
2012-06-22,14.081718047894029
2012-06-25,14.248145459747569
2012-06-26,15.473104449678395
2012-06-27,13.65898980902783
2012-06-28,22.530554802631087
2012-06-29,13.105871665231891
2012-07-02,14.22472128327334
2012-07-03,9.941151899949395
2012-07-04,7.9512287883082235
2012-07-05,17.04695508622355
2012-07-06,13.356093137404098
2012-07-09,12.934056742379527
2012-07-10,14.358019737922916
2012-07-11,15.638903474723007
2012-07-12,16.340479007196535
2012-07-13,11.680212889137412
2012-07-16,11.92096144067881
2012-07-17,14.56271295926175
2012-07-18,11.334333295160217
2012-07-19,13.160774947136197
2012-07-20,11.476730139948046
2012-07-23,14.432965439869458
2012-07-24,18.10147140758287
2012-07-25,15.973693852350088
2012-07-26,17.659594230090338
2012-07-27,16.45953607989019
2012-07-30,12.859172901290849
2012-07-31,14.030601524147743
2012-08-01,15.713533529111423
2012-08-02,20.745329756258045
2012-08-03,12.42588175107403
2012-08-06,9.381827759318085
2012-08-07,9.53973162893747
2012-08-08,9.396022413371918
2012-08-09,10.680255796020957
2012-08-10,9.407162249938292
2012-08-13,10.035621638385841
2012-08-14,10.692267937662896
2012-08-15,9.291522389305815
2012-08-16,8.830431817115054
2012-08-17,7.39979107148871
2012-08-20,8.642512611552746
2012-08-21,10.024571568467644
2012-08-22,12.522107335382806
2012-08-23,11.296328155073013
2012-08-24,10.151120964217014
2012-08-27,9.211887397289741
2012-08-28,10.22611892558564
2012-08-29,8.849130474827675
2012-08-30,9.514728117235142
2012-08-31,13.947000065100399
2012-09-03,7.174235029867066
2012-09-04,11.353114800504372
2012-09-05,12.835311010435749
2012-09-06,12.296490959551921
2012-09-07,10.014067423021613
2012-09-10,8.72294674148051
2012-09-11,9.727213731042795
2012-09-12,14.654702319892547
2012-09-13,15.667130446167757
2012-09-14,11.123009495512612
2012-09-17,9.731871264823006
2012-09-18,10.213347612345439
2012-09-19,9.763107447043591
2012-09-20,10.620334846809566
2012-09-21,8.565009469352718
2012-09-24,9.499066860673274
2012-09-25,11.422847785615016
2012-09-26,12.17087548121518
2012-09-27,11.288122237093356
2012-09-28,11.781345026616073
2012-10-01,13.259531066955663
2012-10-02,13.041565358209475
2012-10-03,12.669612068721364
2012-10-04,11.340013358435135
2012-10-05,10.494173208992326
2012-10-08,8.935814535092353
2012-10-09,12.014685465475115
2012-10-10,12.45176922106735
2012-10-11,11.066034616930024
2012-10-12,11.807069446477367
2012-10-15,11.331969438950063
2012-10-16,9.867352169654806
2012-10-17,9.821156452854664
2012-10-18,11.275622750895135
2012-10-19,11.563127188147691
2012-10-22,13.55541133090934
2012-10-23,14.610944834066347
2012-10-24,14.261089052675885
2012-10-25,17.795927849594175
2012-10-26,15.01411974932819
2012-10-29,9.789665040358173
2012-10-30,8.507885290684063
2012-10-31,13.249364968510397
2012-11-01,11.995188426600576
2012-11-02,13.471127026510763
2012-11-05,11.637395482028523
2012-11-06,14.675544449645614
2012-11-07,19.266632104275025
2012-11-08,16.957935920344326
2012-11-09,17.979734736396743
2012-11-12,12.649908835971837
2012-11-13,16.35282536257655
2012-11-14,16.930463885936543
2012-11-15,16.657248765356414
2012-11-16,19.431855724868953
2012-11-19,11.853015840144018
2012-11-20,15.265991863150163
2012-11-21,12.000683550897573
2012-11-22,5.537851576969387
2012-11-23,8.395099155127781
2012-11-26,11.30600100573033
2012-11-27,13.429604584639662
2012-11-28,15.12385106045055
2012-11-29,14.881789354570543
2012-11-30,12.066380654546588
2012-12-03,13.17439485520236
2012-12-04,13.31841875537179
2012-12-05,14.697843670958113
2012-12-06,12.28748101713363
2012-12-07,14.13666810146089
2012-12-10,10.275565328062289
2012-12-11,9.726376810987398
2012-12-12,13.423367132372677
2012-12-13,12.287615308809285
2012-12-14,10.148242118140887
2012-12-17,11.415784889472254
2012-12-18,10.730164520311517
2012-12-19,10.77401803823843
2012-12-20,37.6962089342089
2012-12-21,14.012037269279212
2012-12-24,6.4809582806435975
2012-12-26,11.071540031713885
2012-12-27,16.043669237943703
2012-12-28,17.878649098247557
2012-12-31,20.09915042460435
2013-01-02,13.29182597760948
2013-01-03,11.721025844902655
2013-01-04,9.92314569894579
2013-01-07,8.66490863673024
2013-01-08,10.134958245574442
2013-01-09,9.334069536042215
2013-01-10,9.969854420837649
2013-01-11,8.301016683942782
2013-01-14,9.510612417457208
2013-01-15,8.898495391888742
2013-01-16,8.854703293580574
2013-01-17,9.384124982138795
2013-01-18,7.995176257346941
2013-01-21,5.738566201595287
2013-01-22,8.840109604478696
2013-01-23,8.620538754316824
2013-01-24,9.577513772463368
2013-01-25,9.724722926954774
2013-01-28,8.185472997207398
2013-01-29,8.066618889010066
2013-01-30,9.783076187886337
2013-01-31,9.310180308447093
2013-02-01,10.231585579991114
2013-02-04,9.546724431338285
2013-02-05,8.772951285273297
2013-02-06,9.350031721649385
2013-02-07,11.349368806198374
2013-02-08,7.559286414871346
2013-02-11,7.771152559791199
2013-02-12,7.871646410093228
2013-02-13,7.3016328255092064
2013-02-14,7.621013348687969
2013-02-15,8.168086936831024
2013-02-18,4.533856652733354
2013-02-19,7.3933331345502715
2013-02-20,9.646932711061194
2013-02-21,11.713561757158594
2013-02-22,9.152351968169201
2013-02-25,14.364513333492459
2013-02-26,15.892278005730006
2013-02-27,12.051513601950948
2013-02-28,11.962828885530602
2013-03-01,13.374510049718763
2013-03-04,10.417101225782947
2013-03-05,9.416458710709769
2013-03-06,9.911214699580718
2013-03-07,9.152589302223525
2013-03-08,9.161162388006389
2013-03-11,6.995935784677037
2013-03-12,8.440758124695872
2013-03-13,8.824593769812065
2013-03-14,6.340239001758737
2013-03-15,6.976055791250051
2013-03-18,11.54440330942748
2013-03-19,13.972480996813669
2013-03-20,11.206470058997823
2013-03-21,11.566044116652295
2013-03-22,10.18218987311887
2013-03-25,12.441839627312852
2013-03-26,9.605812031501276
2013-03-27,10.300345954251451
2013-03-28,8.917222922355426
2013-04-01,9.902440398865497
2013-04-02,8.556156691329969
2013-04-03,10.872231380684642
2013-04-04,12.590324087273475
2013-04-05,12.940052211261541
2013-04-08,9.823852855978258
2013-04-09,9.783418526703429
2013-04-10,9.618978176234402
2013-04-11,9.52425713517908
2013-04-12,9.767847443174068
2013-04-15,17.48999857069243
2013-04-16,13.251425138165066
2013-04-17,17.305760743430824
2013-04-18,15.628622770184236
2013-04-19,11.775652807357663
2013-04-22,12.7931060218977
2013-04-23,18.97227061631282
2013-04-24,11.029702732650613
2013-04-25,10.016565907536947
2013-04-26,10.678328218819924
2013-04-29,8.622700462295061
2013-04-30,8.976476386160114
2013-05-01,11.417866181235546
2013-05-02,10.652309575491904
2013-05-03,12.19124540521522
2013-05-06,6.414532786283149
2013-05-07,7.36357607846174
2013-05-08,7.031738899896014
2013-05-09,10.338233258354098
2013-05-10,10.295228896342627
2013-05-13,8.745943170119858
2013-05-14,8.419221285298457
2013-05-15,9.893818005601632
2013-05-16,10.455776246505453
2013-05-17,8.779414025249979
2013-05-20,8.313359863886559
2013-05-21,9.760780290425418
2013-05-22,17.453952164457018
2013-05-23,19.114777555247766
2013-05-24,14.125176750787407
2013-05-27,7.060952142560765
2013-05-28,12.483244936191907
2013-05-29,14.468594232418106
2013-05-30,12.660037066028437
2013-05-31,14.656696207407347
2013-06-03,18.341335643196185
2013-06-04,15.428634938361174
2013-06-05,17.817327388057556
2013-06-06,16.704773986042227
